age,workclass,education.num,marital.status,occupation,relationship,race,sex,hours.per.week,native.country,income
31, Private,13, Married-civ-spouse, Craft-repair, Husband, White, Male,50, United-States, >50K
30, Private,10, Married-civ-spouse, Adm-clerical, Wife, White, Female,40, United-States, >50K
37, Self-emp-not-inc,10, Married-civ-spouse, Craft-repair, Husband, White, Male,40, United-States, >50K
54, Private,9, Married-civ-spouse, Transport-moving, Husband, Black, Male,40, United-States, >50K
29, Private,14, Married-civ-spouse, Exec-managerial, Wife, White, Female,40, United-States, >50K
63, Federal-gov,14, Divorced, Prof-specialty, Not-in-family, White, Male,40, United-States, >50K
32, Private,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,50, United-States, >50K
54, Private,10, Married-civ-spouse, Adm-clerical, Husband, White, Male,40, United-States, >50K
41, Self-emp-not-inc,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,45, United-States, >50K
31, Private,9, Married-civ-spouse, Craft-repair, Husband, White, Male,43, United-States, >50K
72, Private,11, Married-civ-spouse, Adm-clerical, Husband, White, Male,45, Canada, >50K
53, Private,13, Married-civ-spouse, Sales, Husband, White, Male,50, United-States, >50K
48, Private,6, Married-civ-spouse, Exec-managerial, Husband, White, Male,45, United-States, >50K
25, Private,4, Married-civ-spouse, Farming-fishing, Husband, White, Male,50, United-States, >50K
48, Self-emp-not-inc,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,35, United-States, >50K
43, Private,10, Married-civ-spouse, Sales, Husband, White, Male,50, United-States, >50K
45, Local-gov,10, Married-civ-spouse, Protective-serv, Husband, White, Male,40, United-States, >50K
60, Private,11, Married-civ-spouse, Craft-repair, Husband, White, Male,46, United-States, >50K
31, Private,9, Married-civ-spouse, Adm-clerical, Wife, White, Female,40, United-States, >50K
32, Private,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,50, United-States, >50K
32, Private,13, Married-civ-spouse, Craft-repair, Husband, White, Male,40, United-States, >50K
42, Private,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,50, United-States, >50K
31, Private,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,40, United-States, >50K
49, Private,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,46, United-States, >50K
56, Local-gov,14, Married-civ-spouse, Exec-managerial, Husband, Black, Male,40, United-States, >50K
46, Self-emp-not-inc,13, Married-civ-spouse, Farming-fishing, Husband, White, Male,40, United-States, >50K
41, Private,13, Divorced, Exec-managerial, Not-in-family, White, Male,50, United-States, >50K
33, Private,7, Married-civ-spouse, Craft-repair, Husband, White, Male,45, United-States, >50K
46, Federal-gov,10, Married-civ-spouse, Craft-repair, Husband, White, Male,40, United-States, >50K
41, Private,10, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,40, United-States, >50K
38, Private,10, Married-civ-spouse, Prof-specialty, Husband, White, Male,40, United-States, >50K
29, Federal-gov,10, Married-civ-spouse, Adm-clerical, Husband, White, Male,40, United-States, >50K
61, Private,11, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,40, United-States, >50K
46, Private,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,35, United-States, >50K
44, Private,6, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,40, United-States, >50K
38, Private,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,50, United-States, >50K
62, Private,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,40, United-States, >50K
34, Private,13, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,40, United-States, >50K
29, Private,11, Married-civ-spouse, Prof-specialty, Husband, White, Male,40, United-States, >50K
37, State-gov,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,36, United-States, >50K
52, Private,11, Married-civ-spouse, Craft-repair, Husband, White, Male,48, Poland, >50K
43, Private,10, Married-civ-spouse, Craft-repair, Husband, White, Male,44, United-States, >50K
33, Private,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,45, United-States, >50K
34, Private,10, Married-civ-spouse, Tech-support, Husband, Black, Male,40, United-States, >50K
44, Private,16, Married-civ-spouse, Prof-specialty, Husband, White, Male,40, United-States, >50K
50, Private,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,40, United-States, >50K
32, Private,9, Married-civ-spouse, Sales, Husband, White, Male,46, United-States, >50K
36, Private,12, Married-civ-spouse, Adm-clerical, Husband, White, Male,40, United-States, >50K
26, Private,10, Married-civ-spouse, Adm-clerical, Husband, White, Male,40, United-States, >50K
47, State-gov,11, Married-civ-spouse, Exec-managerial, Husband, White, Male,38, United-States, >50K
39, Private,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,40, United-States, >50K
50, Private,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,50, United-States, >50K
38, Private,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,40, United-States, >50K
52, Private,7, Married-civ-spouse, Craft-repair, Husband, White, Male,40, United-States, >50K
69, Private,10, Married-civ-spouse, Prof-specialty, Husband, White, Male,40, United-States, >50K
31, Private,13, Married-civ-spouse, Sales, Husband, White, Male,40, United-States, >50K
46, Private,13, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,40, Germany, >50K
49, Private,9, Married-civ-spouse, Craft-repair, Wife, White, Female,40, United-States, >50K
26, State-gov,9, Married-civ-spouse, Protective-serv, Husband, Asian-Pac-Islander, Male,40, United-States, >50K
48, Local-gov,13, Divorced, Protective-serv, Not-in-family, Black, Female,43, United-States, >50K
51, Self-emp-inc,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,40, United-States, >50K
59, Self-emp-not-inc,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,40, United-States, >50K
51, Federal-gov,10, Married-civ-spouse, Prof-specialty, Husband, White, Male,40, United-States, >50K
34, Private,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,40, United-States, >50K
39, Private,14, Married-civ-spouse, Prof-specialty, Husband, Black, Male,45, United-States, >50K
47, Private,13, Married-civ-spouse, Sales, Husband, White, Male,40, United-States, >50K
45, Self-emp-inc,13, Married-civ-spouse, Exec-managerial, Husband, Black, Male,45, United-States, >50K
41, Private,10, Married-civ-spouse, Tech-support, Husband, White, Male,40, United-States, >50K
43, State-gov,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,40, United-States, >50K
43, Private,13, Divorced, Sales, Unmarried, White, Female,40, United-States, >50K
61, Private,13, Married-civ-spouse, Sales, Husband, White, Male,45, United-States, >50K
40, Private,10, Married-civ-spouse, Craft-repair, Husband, White, Male,44, United-States, >50K
51, Private,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,50, United-States, >50K
47, Private,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,50, United-States, >50K
46, Private,9, Married-civ-spouse, Sales, Husband, White, Male,45, United-States, >50K
24, Private,13, Married-civ-spouse, Sales, Husband, White, Male,45, United-States, >50K
54, Private,10, Married-civ-spouse, Prof-specialty, Husband, White, Male,40, United-States, >50K
38, Private,13, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,50, Japan, >50K
68, Private,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,40, United-States, >50K
33, Private,10, Married-civ-spouse, Transport-moving, Husband, Black, Male,40, United-States, >50K
51, Private,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,40, England, >50K
39, Private,11, Married-civ-spouse, Craft-repair, Husband, White, Male,50, United-States, >50K
46, Private,15, Never-married, Exec-managerial, Not-in-family, White, Male,50, United-States, >50K
55, Private,9, Divorced, Craft-repair, Unmarried, Black, Male,48, United-States, >50K
53, Private,9, Widowed, Craft-repair, Unmarried, White, Male,40, United-States, >50K
48, Private,13, Married-spouse-absent, Prof-specialty, Not-in-family, White, Male,37, United-States, >50K
49, Private,9, Married-civ-spouse, Sales, Husband, White, Male,40, United-States, >50K
29, Private,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,40, United-States, >50K
46, Private,13, Married-civ-spouse, Sales, Husband, White, Male,50, India, >50K
36, State-gov,16, Married-civ-spouse, Prof-specialty, Wife, White, Female,36, United-States, >50K
55, Private,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,40, United-States, >50K
27, Private,10, Married-civ-spouse, Transport-moving, Husband, White, Male,40, United-States, >50K
40, Private,13, Married-civ-spouse, Sales, Husband, White, Male,50, United-States, >50K
49, Private,11, Divorced, Exec-managerial, Not-in-family, White, Male,45, United-States, >50K
41, Federal-gov,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,40, United-States, >50K
46, State-gov,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,40, United-States, >50K
32, Private,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,45, United-States, >50K
37, Federal-gov,9, Married-civ-spouse, Adm-clerical, Wife, White, Female,40, United-States, >50K
32, Private,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,40, United-States, >50K
50, Private,13, Divorced, Prof-specialty, Other-relative, White, Female,50, United-States, >50K
54, Private,9, Married-civ-spouse, Sales, Husband, White, Male,50, Canada, >50K
28, Private,12, Married-civ-spouse, Prof-specialty, Husband, White, Male,40, United-States, >50K
58, Private,12, Married-civ-spouse, Sales, Husband, White, Male,42, United-States, >50K
51, Private,10, Divorced, Sales, Not-in-family, White, Female,38, United-States, >50K
32, Private,9, Married-civ-spouse, Transport-moving, Husband, White, Male,50, United-States, >50K
36, Private,13, Married-civ-spouse, Craft-repair, Own-child, White, Male,40, United-States, >50K
51, Local-gov,13, Married-civ-spouse, Protective-serv, Husband, White, Male,40, United-States, >50K
37, Self-emp-inc,10, Married-civ-spouse, Craft-repair, Husband, White, Male,50, United-States, >50K
43, State-gov,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,50, United-States, >50K
56, Private,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,40, Ireland, >50K
30, Private,9, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,40, Vietnam, >50K
35, Self-emp-inc,14, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,40, India, >50K
58, Private,10, Married-civ-spouse, Sales, Husband, White, Male,40, United-States, >50K
35, Private,13, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,50, Japan, >50K
65, Private,13, Married-civ-spouse, Craft-repair, Husband, White, Male,40, England, >50K
50, Self-emp-inc,9, Married-civ-spouse, Sales, Husband, White, Male,50, United-States, >50K
47, Local-gov,13, Married-civ-spouse, Craft-repair, Husband, White, Male,50, United-States, >50K
48, Private,13, Married-civ-spouse, Tech-support, Husband, White, Male,35, United-States, >50K
63, Private,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,40, United-States, >50K
39, Private,9, Married-civ-spouse, Other-service, Husband, White, Male,40, United-States, >50K
38, Private,10, Married-civ-spouse, Exec-managerial, Wife, White, Female,38, United-States, >50K
56, State-gov,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,35, United-States, >50K
48, Private,13, Divorced, Sales, Unmarried, White, Male,40, United-States, >50K
49, Self-emp-inc,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,50, United-States, >50K
34, Private,13, Married-civ-spouse, Craft-repair, Husband, White, Male,40, United-States, >50K
58, Private,13, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,40, United-States, >50K
26, Private,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,45, Germany, >50K
34, Private,13, Married-civ-spouse, Sales, Husband, White, Male,47, United-States, >50K
31, Private,13, Never-married, Exec-managerial, Not-in-family, White, Female,40, United-States, >50K
40, Private,11, Married-civ-spouse, Exec-managerial, Husband, White, Male,50, United-States, >50K
62, Private,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,40, United-States, >50K
41, Federal-gov,10, Married-civ-spouse, Adm-clerical, Wife, Amer-Indian-Eskimo, Female,40, United-States, >50K
60, Private,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,50, United-States, >50K
55, Local-gov,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,40, United-States, >50K
51, Federal-gov,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,50, United-States, >50K
48, Private,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,40, United-States, >50K
43, Private,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,40, United-States, >50K
42, Private,13, Never-married, Sales, Not-in-family, White, Male,40, United-States, >50K
49, Self-emp-inc,12, Married-civ-spouse, Exec-managerial, Husband, White, Male,45, United-States, >50K
36, Private,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,50, United-States, >50K
29, Private,8, Married-civ-spouse, Transport-moving, Husband, White, Male,40, United-States, >50K
54, Private,10, Married-civ-spouse, Transport-moving, Husband, White, Male,45, United-States, >50K
43, Private,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,42, United-States, >50K
39, Federal-gov,10, Married-civ-spouse, Adm-clerical, Husband, White, Male,40, United-States, >50K
49, Self-emp-inc,13, Married-civ-spouse, Sales, Husband, White, Male,50, United-States, >50K
56, Private,10, Married-civ-spouse, Craft-repair, Husband, White, Male,40, United-States, >50K
44, Private,13, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,40, United-States, >50K
32, Private,11, Married-civ-spouse, Tech-support, Husband, White, Male,45, United-States, >50K
43, Private,13, Married-civ-spouse, Sales, Husband, White, Male,40, United-States, >50K
54, Private,7, Married-civ-spouse, Other-service, Wife, Black, Female,40, United-States, >50K
64, Federal-gov,10, Married-civ-spouse, Transport-moving, Husband, White, Male,40, United-States, >50K
32, Self-emp-not-inc,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,45, United-States, >50K
43, Federal-gov,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,40, United-States, >50K
61, Private,6, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,45, United-States, >50K
34, Private,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,50, United-States, >50K
29, Private,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,40, United-States, >50K
