"age","workclass","education.num","marital.status","occupation","relationship","race","sex","hours.per.week","native.country","income"
53," Private",9," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",40," United-States"," >50K"
31," Private",10," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",40," United-States"," >50K"
43," Private",10," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",50," United-States"," >50K"
49," Private",14," Married-civ-spouse"," Sales"," Husband"," White"," Male",40," United-States"," >50K"
28," Private",9," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",40," United-States"," >50K"
40," Private",13," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",50," United-States"," >50K"
44," State-gov",9," Married-civ-spouse"," Protective-serv"," Husband"," White"," Male",40," United-States"," >50K"
53," Private",9," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",40," United-States"," >50K"
56," Private",9," Married-civ-spouse"," Sales"," Husband"," White"," Male",40," United-States"," >50K"
37," Private",10," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",40," United-States"," >50K"
53," State-gov",16," Married-civ-spouse"," Prof-specialty"," Husband"," White"," Male",40," United-States"," >50K"
36," Private",9," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",52," United-States"," >50K"
37," Private",9," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",40," United-States"," >50K"
27," Private",10," Married-civ-spouse"," Transport-moving"," Husband"," White"," Male",40," United-States"," >50K"
49," Local-gov",9," Married-civ-spouse"," Protective-serv"," Husband"," White"," Male",40," United-States"," >50K"
59," Private",9," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",40," United-States"," >50K"
31," Private",9," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",50," United-States"," >50K"
44," Private",13," Married-civ-spouse"," Sales"," Husband"," White"," Male",40," United-States"," >50K"
44," Private",15," Married-civ-spouse"," Prof-specialty"," Husband"," White"," Male",50," United-States"," >50K"
45," Private",9," Married-civ-spouse"," Machine-op-inspct"," Husband"," White"," Male",45," United-States"," >50K"
44," Private",14," Married-civ-spouse"," Prof-specialty"," Husband"," White"," Male",45," United-States"," >50K"
41," Local-gov",13," Married-civ-spouse"," Prof-specialty"," Husband"," White"," Male",45," United-States"," >50K"
50," Private",9," Divorced"," Craft-repair"," Not-in-family"," White"," Male",40," United-States"," >50K"
38," Private",11," Married-civ-spouse"," Machine-op-inspct"," Husband"," White"," Male",40," United-States"," >50K"
44," Local-gov",14," Married-civ-spouse"," Prof-specialty"," Husband"," White"," Male",35," United-States"," >50K"
28," Private",9," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",40," United-States"," >50K"
29," Private",13," Married-civ-spouse"," Tech-support"," Husband"," White"," Male",40," United-States"," >50K"
50," Private",9," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",40," United-States"," >50K"
61," Private",9," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",50," United-States"," >50K"
32," Private",13," Married-civ-spouse"," Sales"," Husband"," White"," Male",40," United-States"," >50K"
36," Private",9," Married-civ-spouse"," Machine-op-inspct"," Husband"," White"," Male",48," United-States"," >50K"
43," Private",13," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",50," United-States"," >50K"
35," Self-emp-not-inc",15," Married-civ-spouse"," Prof-specialty"," Husband"," White"," Male",50," United-States"," >50K"
34," Private",9," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",40," Germany"," >50K"
30," Private",13," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",45," United-States"," >50K"
38," Private",9," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",40," United-States"," >50K"
41," Private",14," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",50," United-States"," >50K"
40," Private",13," Married-civ-spouse"," Prof-specialty"," Husband"," White"," Male",40," United-States"," >50K"
58," Private",13," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",50," United-States"," >50K"
59," Private",9," Married-civ-spouse"," Sales"," Husband"," White"," Male",40," United-States"," >50K"
31," Private",9," Married-civ-spouse"," Machine-op-inspct"," Husband"," White"," Male",40," United-States"," >50K"
38," Private",13," Married-civ-spouse"," Sales"," Husband"," White"," Male",50," United-States"," >50K"
36," Private",9," Married-civ-spouse"," Machine-op-inspct"," Husband"," White"," Male",40," United-States"," >50K"
30," Private",9," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",45," United-States"," >50K"
45," Private",13," Married-civ-spouse"," Prof-specialty"," Husband"," White"," Male",40," United-States"," >50K"
49," Federal-gov",13," Married-civ-spouse"," Adm-clerical"," Husband"," White"," Male",40," United-States"," >50K"
40," Private",11," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",50," United-States"," >50K"
29," Private",9," Married-civ-spouse"," Prof-specialty"," Husband"," White"," Male",40," United-States"," >50K"
61," Private",16," Married-civ-spouse"," Prof-specialty"," Husband"," White"," Male",40," United-States"," >50K"
36," Private",9," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",40," United-States"," >50K"
61," Private",9," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",50," United-States"," >50K"
33," Private",13," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",40," United-States"," >50K"
28," Private",9," Married-civ-spouse"," Sales"," Husband"," White"," Male",40," United-States"," >50K"
31," Private",14," Married-civ-spouse"," Exec-managerial"," Wife"," White"," Female",40," United-States"," >50K"
37," Private",7," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",40," United-States"," >50K"
38," Private",10," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",45," United-States"," >50K"
28," Self-emp-not-inc",10," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",45," United-States"," >50K"
50," Private",9," Married-civ-spouse"," Transport-moving"," Husband"," White"," Male",50," United-States"," >50K"
43," Federal-gov",14," Married-civ-spouse"," Prof-specialty"," Husband"," White"," Male",40," United-States"," >50K"
41," Private",13," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",40," United-States"," >50K"
29," Private",9," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",40," United-States"," >50K"
49," Federal-gov",9," Married-civ-spouse"," Adm-clerical"," Husband"," White"," Male",40," United-States"," >50K"
46," State-gov",13," Married-civ-spouse"," Prof-specialty"," Husband"," White"," Male",38," United-States"," >50K"
33," Federal-gov",10," Married-civ-spouse"," Exec-managerial"," Wife"," Black"," Female",40," United-States"," >50K"
50," Private",9," Married-civ-spouse"," Machine-op-inspct"," Husband"," White"," Male",50," United-States"," >50K"
40," Private",9," Married-civ-spouse"," Handlers-cleaners"," Husband"," White"," Male",40," United-States"," >50K"
30," Private",10," Married-civ-spouse"," Machine-op-inspct"," Husband"," White"," Male",40," United-States"," >50K"
25," Private",13," Married-civ-spouse"," Sales"," Husband"," White"," Male",50," United-States"," >50K"
46," Private",13," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",40," United-States"," >50K"
48," Private",11," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",40," United-States"," >50K"
56," Private",10," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",40," United-States"," >50K"
29," Private",11," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",40," United-States"," >50K"
49," Federal-gov",13," Married-civ-spouse"," Prof-specialty"," Husband"," White"," Male",40," United-States"," >50K"
44," Private",10," Married-civ-spouse"," Tech-support"," Husband"," White"," Male",44," United-States"," >50K"
37," Local-gov",9," Married-civ-spouse"," Protective-serv"," Husband"," White"," Male",40," United-States"," >50K"
37," Private",15," Married-civ-spouse"," Prof-specialty"," Husband"," White"," Male",50," United-States"," >50K"
29," Private",13," Never-married"," Sales"," Not-in-family"," White"," Male",50," United-States"," >50K"
39," Private",9," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",40," United-States"," >50K"
37," Private",11," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",45," United-States"," >50K"
42," Private",9," Married-civ-spouse"," Handlers-cleaners"," Husband"," White"," Male",40," United-States"," >50K"
46," Private",10," Married-civ-spouse"," Adm-clerical"," Husband"," White"," Male",40," United-States"," >50K"
67," Private",13," Married-civ-spouse"," Prof-specialty"," Husband"," White"," Male",40," United-States"," >50K"
34," Private",13," Never-married"," Prof-specialty"," Not-in-family"," White"," Male",40," United-States"," >50K"
59," Private",9," Married-civ-spouse"," Transport-moving"," Husband"," White"," Male",40," United-States"," >50K"
49," Local-gov",9," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",40," United-States"," >50K"
41," Private",9," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",40," United-States"," >50K"
37," Private",9," Married-civ-spouse"," Transport-moving"," Husband"," White"," Male",40," United-States"," >50K"
36," Private",12," Married-civ-spouse"," Tech-support"," Husband"," White"," Male",40," United-States"," >50K"
62," Private",13," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",50," United-States"," >50K"
53," Private",10," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",45," United-States"," >50K"
37," Private",9," Married-civ-spouse"," Adm-clerical"," Wife"," White"," Female",40," United-States"," >50K"
59," Private",10," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",40," United-States"," >50K"
56," Private",14," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",50," United-States"," >50K"
44," State-gov",14," Married-civ-spouse"," Prof-specialty"," Husband"," White"," Male",40," United-States"," >50K"
57," Private",10," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",40," United-States"," >50K"
40," Private",10," Married-civ-spouse"," Adm-clerical"," Husband"," White"," Male",40," United-States"," >50K"
30," Private",13," Never-married"," Sales"," Own-child"," White"," Male",40," United-States"," >50K"
52," Local-gov",14," Married-civ-spouse"," Prof-specialty"," Husband"," White"," Male",40," United-States"," >50K"
39," Private",13," Divorced"," Prof-specialty"," Not-in-family"," White"," Male",40," United-States"," >50K"
44," Private",12," Married-civ-spouse"," Sales"," Husband"," White"," Male",40," United-States"," >50K"
44," Private",13," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",40," United-States"," >50K"
39," Private",9," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",40," United-States"," >50K"
39," Private",13," Married-civ-spouse"," Prof-specialty"," Husband"," White"," Male",40," United-States"," >50K"
46," Private",12," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",40," United-States"," >50K"
41," Private",10," Married-civ-spouse"," Tech-support"," Husband"," White"," Male",40," United-States"," >50K"
47," Private",11," Married-civ-spouse"," Prof-specialty"," Husband"," White"," Male",40," United-States"," >50K"
36," Private",9," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",45," United-States"," >50K"
43," Private",13," Never-married"," Sales"," Not-in-family"," White"," Male",50," United-States"," >50K"
47," Private",14," Divorced"," Prof-specialty"," Unmarried"," White"," Female",40," United-States"," >50K"
45," Private",14," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",50," United-States"," >50K"
31," Private",13," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",50," United-States"," >50K"
31," Private",13," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",50," United-States"," >50K"
54," Private",14," Married-civ-spouse"," Prof-specialty"," Husband"," White"," Male",40," United-States"," >50K"
53," Private",10," Married-civ-spouse"," Transport-moving"," Husband"," White"," Male",40," United-States"," >50K"
37," Private",9," Married-civ-spouse"," Machine-op-inspct"," Husband"," White"," Male",40," United-States"," >50K"
36," Private",13," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",50," United-States"," >50K"
58," Private",9," Widowed"," Sales"," Not-in-family"," White"," Female",35," United-States"," >50K"
29," Private",9," Married-civ-spouse"," Adm-clerical"," Wife"," White"," Female",40," United-States"," >50K"
38," Private",9," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",40," United-States"," >50K"
57," Private",10," Married-civ-spouse"," Prof-specialty"," Husband"," White"," Male",40," United-States"," >50K"
55," Private",13," Married-civ-spouse"," Prof-specialty"," Husband"," White"," Male",40," United-States"," >50K"
30," Private",9," Married-civ-spouse"," Machine-op-inspct"," Husband"," White"," Male",40," United-States"," >50K"
25," Private",9," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",40," United-States"," >50K"
28," Private",9," Married-civ-spouse"," Sales"," Husband"," White"," Male",40," United-States"," >50K"
